Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-10-05,118.5800018,121.75,117.6900024,120.9499969,48217500,0,0
2022-10-06,120.7699966,121.5299988,119.5,120.3000031,42253800,0,0
2022-10-07,118,118.1699982,113.8799973,114.5599976,54678000,0,0
2022-10-10,115.0999985,116.25,112.4300003,113.6699982,42339700,0,0
2022-10-11,112.7099991,115.4800034,110.3899994,112.2099991,56432200,0,0
2022-10-12,112.4899979,113.8300018,111.4000015,112.9000015,45728700,0,0
2022-10-13,107.8799973,113.4400024,105.3499985,112.5299988,86868100,0,0
2022-10-14,114.0999985,114.9599991,106.5999985,106.9000015,67737300,0,0
2022-10-17,110.1100006,114.1900024,110.0899963,113.7900009,62782000,0,0
2022-10-18,119.0599976,119.5199966,114.7900009,116.3600006,65607400,0,0
2022-10-19,114.7099991,116.5899963,113.2200012,115.0699997,47198100,0,0
2022-10-20,113.8300018,118.2399979,113.5100021,115.25,48795100,0,0
2022-10-21,114.7900009,119.5899963,114.5,119.3199997,55660500,0,0
2022-10-24,119.9800034,120.3899994,116.5699997,119.8199997,49531500,0,0
2022-10-25,119.6500015,121.3199997,118.9499969,120.5999985,50934600,0,0
2022-10-26,116,119.3499985,114.7600021,115.6600037,68802300,0,0
2022-10-27,113.9199982,114.1200027,109.7699966,110.9599991,129605400,0,0
2022-10-28,97.91000366,103.9599991,97.66000366,103.4100037,223133400,0,0
2022-10-31,103.5599976,104.8700027,100.7399979,102.4400024,99251400,0,0
2022-11-01,103.9899979,104.5800018,96.05999756,96.79000092,153370000,0,0
2022-11-02,97.31999969,97.73999786,92.01000214,92.12000275,135761800,0,0
2022-11-03,92.47000122,93.5,89.01999664,89.30000305,136683300,0,0
2022-11-04,91.48999786,92.44000244,88.04000092,90.98000336,129101300,0,0
2022-11-07,91.94999695,92.09999847,89.04000092,90.52999878,77495700,0,0
2022-11-08,90.79000092,91.72000122,88.23000336,89.98000336,88703400,0,0
2022-11-09,89.47000122,89.48000336,85.87000275,86.13999939,90796200,0,0
2022-11-10,92.94000244,98.69000244,91.65000153,96.62999725,173414900,0,0
2022-11-11,97.87999725,101.1900024,96.66000366,100.7900009,111590500,0,0
2022-11-14,98.76999664,100.1200027,97.29000092,98.48999786,99533100,0,0
2022-11-15,103.2099991,103.7900009,97.33999634,98.94000244,111336300,0,0
2022-11-16,96.84999847,98.48999786,95.54000092,97.12000275,87958800,0,0
2022-11-17,95.37000275,96.97000122,94.02999878,94.84999847,82617900,0,0
2022-11-18,95.94999695,95.98999786,92.48000336,94.13999939,72428200,0,0
2022-11-21,93.97000122,95.01999664,90.58999634,92.45999908,84330300,0,0
2022-11-22,92.62000275,93.34999847,90.87000275,93.19999695,62192000,0,0
2022-11-23,93.23999786,94.58000183,92.83000183,94.12999725,59414700,0,0
2022-11-25,93.79000092,94.43000031,93.06999969,93.41000366,35088600,0,0
2022-11-28,93.93000031,96.40000153,93.43000031,93.94999695,74943100,0,0
2022-11-29,94.04000092,94.41000366,91.44000244,92.41999817,65567300,0,0
2022-11-30,92.47000122,96.54000092,91.52999878,96.54000092,102805800,0,0
2022-12-01,96.98999786,97.23000336,94.91999817,95.5,68488000,0,0
2022-12-02,94.48000336,95.36000061,93.77999878,94.12999725,72496400,0,0
2022-12-05,93.05000305,94.05999756,90.81999969,91.01000214,71535500,0,0
2022-12-06,90.5,91.04000092,87.90000153,88.25,75503600,0,0
2022-12-07,88.33999634,89.88999939,87.48000336,88.45999908,68086900,0,0
2022-12-08,89.23999786,90.86000061,87.87999725,90.34999847,73305900,0,0
2022-12-09,88.90000153,90.30000305,88.62999725,89.08999634,67398500,0,0
2022-12-12,89.20999908,90.58000183,87.87000275,90.55000305,61999800,0,0
2022-12-13,95.23000336,96.25,90.51999664,92.48999786,100212000,0,0
2022-12-14,92.5,93.45999908,89.87000275,91.58000183,70298000,0,0
2022-12-15,89.88999939,89.97000122,87.47000122,88.44999695,84802900,0,0
2022-12-16,88.26999664,89.34999847,86.73000336,87.86000061,146144100,0,0
2022-12-19,87.51000214,87.62999725,84.51000214,84.91999817,83531500,0,0
2022-12-20,85.33000183,86.61000061,84.33000183,85.19000244,74348300,0,0
2022-12-21,86.18000031,87.23000336,85.20999908,86.76999664,59267200,0,0
2022-12-22,85.51999664,85.68000031,82.25,83.79000092,81431300,0,0
2022-12-23,83.25,85.77999878,82.93000031,85.25,57433700,0,0
2022-12-27,84.97000122,85.34999847,83,83.04000092,57284000,0,0
2022-12-28,82.80000305,83.48000336,81.69000244,81.81999969,58228600,0,0
2022-12-29,82.87000275,84.55000305,82.55000305,84.18000031,54995900,0,0
2022-12-30,83.12000275,84.05000305,82.47000122,84,62401200,0,0
2023-01-03,85.45999908,86.95999908,84.20999908,85.81999969,76706000,0,0
2023-01-04,86.55000305,86.98000336,83.36000061,85.13999939,68885100,0,0
2023-01-05,85.33000183,85.41999817,83.06999969,83.12000275,67930800,0,0
2023-01-06,83.02999878,86.40000153,81.43000031,86.08000183,83303400,0,0
2023-01-09,87.45999908,89.48000336,87.08000183,87.36000061,65266100,0,0
2023-01-10,87.56999969,90.19000244,87.29000092,89.87000275,67756600,0,0
2023-01-11,90.93000031,95.26000214,90.93000031,95.08999634,103126200,0,0
2023-01-12,96.93000031,97.19000244,93.5,95.26999664,85254800,0,0
2023-01-13,94.18000031,98.37000275,94.12000275,98.12000275,85549400,0,0
2023-01-17,98.68000031,98.88999939,95.73000336,96.05000305,72755000,0,0
2023-01-18,97.25,99.31999969,95.37999725,95.45999908,79570400,0,0
2023-01-19,94.73999786,95.44000244,92.86000061,93.68000031,69002700,0,0
2023-01-20,93.86000061,97.34999847,93.19999695,97.25,67481500,0,0
2023-01-23,97.55999756,97.77999878,95.86000061,97.51999664,76501100,0,0
2023-01-24,96.93000031,98.08999634,96,96.31999969,66929500,0,0
2023-01-25,92.55999756,97.23999786,91.51999664,97.18000031,94261600,0,0
2023-01-26,98.23999786,99.48999786,96.91999817,99.22000122,68523600,0,0
2023-01-27,99.52999878,103.4899979,99.52999878,102.2399979,87775600,0,0
2023-01-30,101.0899963,101.7399979,99.01000214,100.5500031,70691900,0,0
2023-01-31,101.1600037,103.3499985,101.1399994,103.1299973,66527300,0,0
2023-02-01,102.5299988,106.2399979,101.2399979,105.1500015,80450100,0,0
2023-02-02,110.25,114,108.8799973,112.9100037,158154200,0,0
2023-02-03,105.2600021,108.7799988,102.5199966,103.3899994,144374800,0,0
2023-02-06,102.9300003,103.9499969,100.6500015,102.1800003,81945200,0,0
2023-02-07,101.1699982,102.4100037,98.08000183,102.1100006,119501300,0,0
2023-02-08,102.0400009,102.6699982,98.77999878,100.0500031,75878300,0,0
2023-02-09,101.3199997,101.7799988,97.56999969,98.23999786,64622500,0,0
2023-02-10,97.55999756,98.81999969,96.23000336,97.61000061,52740100,0,0
2023-02-13,97.84999847,99.68000031,96.91000366,99.54000092,52841500,0,0
2023-02-14,98.41000366,100.9199982,97.51999664,99.69999695,56202900,0,0
2023-02-15,99.08999634,101.1699982,98.44999695,101.1600037,47957600,0,0
2023-02-16,99.20999908,100.6299973,98.09999847,98.15000153,56339200,0,0
2023-02-17,97.80000305,97.94000244,95.65000153,97.19999695,60029400,0,0
2023-02-21,95.33999634,95.61000061,94.26999664,94.58000183,56580400,0,0
2023-02-22,95.09999847,97.01000214,94.80000305,95.79000092,59534100,0,0
2023-02-23,96.12000275,96.43000031,93.66999817,95.81999969,48467000,0,0
2023-02-24,93.52999878,94.13999939,92.31999969,93.5,57053800,0,0
2023-02-27,94.27999878,94.77999878,93.13999939,93.76000214,47470300,0,0
2023-02-28,93.13999939,94.69000244,92.91999817,94.23000336,43959300,0,0
2023-03-01,93.87000275,94.68000031,91.58999634,92.16999817,52299500,0,0
2023-03-02,91.41000366,92.23000336,90.38999939,92.12999725,55509400,0,0
2023-03-03,92.73999786,94.94000244,92.66000366,94.90000153,55759600,0,0
2023-03-06,95.19000244,96.55000305,93.73999786,93.75,52112400,0,0
2023-03-07,94.05999756,95.08999634,92.77999878,93.55000305,49100700,0,0
2023-03-08,93.59999847,94.16999817,92.18000031,93.91999817,44899100,0,0
2023-03-09,93.68000031,96.20999908,92.18000031,92.25,56218700,0,0
2023-03-10,92.66999817,93.56999969,90.25,90.73000336,69827500,0,0
2023-03-13,89.97000122,94.01999664,88.12000275,92.43000031,72397100,0,0
2023-03-14,93.83000183,95.06999969,92.70999908,94.87999725,60912700,0,0
2023-03-15,93.22000122,96.66999817,93.06999969,96.19999695,70731800,0,0
2023-03-16,95.75,100.9899979,95.61000061,100.0400009,84446900,0,0
2023-03-17,99.79000092,100.6600037,97.45999908,98.94999695,87300200,0,0
2023-03-20,98.41000366,98.48000336,95.69999695,97.70999908,62388900,0,0
2023-03-21,98.13999939,100.8499985,98,100.6100006,58597300,0,0
2023-03-22,100.4499969,102.0999985,98.61000061,98.69999695,57475400,0,0
2023-03-23,100.4300003,101.0599976,97.62000275,98.70999908,57559300,0,0
2023-03-24,98.06999969,98.30000305,96.40000153,98.12999725,56095400,0,0
2023-03-27,99.06999969,99.33999634,97.08000183,98.04000092,46721300,0,0
2023-03-28,98.11000061,98.44000244,96.29000092,97.23999786,38720100,0,0
2023-03-29,98.69000244,100.4199982,98.55999756,100.25,49783300,0,0
2023-03-30,101.5500031,103.0400009,101.0100021,102,53633400,0,0
2023-03-31,102.1600037,103.4899979,101.9499969,103.2900009,56750300,0,0
2023-04-03,102.3000031,103.2900009,101.4300003,102.4100037,41135700,0,0
2023-04-04,102.75,104.1999969,102.1100006,103.9499969,48662500,0,0
2023-04-05,103.9100037,103.9100037,100.75,101.0999985,45175400,0,0
2023-04-06,100.75,102.3799973,99.80000305,102.0599976,43808000,0,0
2023-04-10,100.9599991,102.1999969,99.56999969,102.1699982,37261200,0,0
2023-04-11,100.8000031,101,99.01000214,99.91999817,60417800,0,0
2023-04-12,100.4000015,100.5100021,97.70999908,97.83000183,56735000,0,0
2023-04-13,98.94999695,102.5699997,98.70999908,102.4000015,67925100,0,0
2023-04-14,102.0699997,103.1999969,101.1100006,102.5100021,51450500,0,0
